,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Identifier_Categories_FD,Item_Identifier_Categories_NC,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
8281,13.5,1,0.125274674,262.191,1,0,1,2366.919,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
7087,12.857645184135976,0,0.066828857,114.186,2,2,3,1924.162,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5242,19.2,0,0.041291929,130.131,2,0,1,1038.648,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4643,10.5,1,0.0,143.3128,1,0,1,1438.128,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8458,12.857645184135976,0,0.074517508,227.372,1,0,0,452.744,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3018,12.857645184135976,1,0.148737487,155.1314,1,0,0,155.1314,38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1778,16.0,0,0.040938155,141.1496,1,1,1,4516.7872,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
4782,18.35,0,0.0,151.934,3,2,1,306.268,36,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4592,17.25,1,0.125419157,40.048,2,0,1,399.48,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4661,13.5,0,0.0,84.654,2,0,1,1211.756,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2268,20.7,0,0.048718334,38.7506,3,2,1,227.7036,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2980,17.7,0,0.087791917,180.6292,1,1,1,3101.2964,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1366,12.857645184135976,0,0.060237465,115.9834,1,0,0,345.5502,38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8364,9.0,0,0.086088353,168.7816,2,0,1,3355.632,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
8295,13.15,0,0.044011225,181.295,2,1,1,4028.09,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
5427,12.857645184135976,1,0.168901843,43.4086,1,0,0,44.6086,38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2760,7.075,0,0.058676973,142.0128,2,1,1,2588.6304,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4851,16.0,1,0.193477995,55.9246,2,2,0,405.4722,25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2239,12.857645184135976,0,0.036012919,148.0734,1,0,0,593.8936,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
4255,16.75,0,0.075735621,34.5532,1,0,1,323.5788,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4359,16.6,0,0.135620265,172.9422,3,2,1,2931.5174,36,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,13.35,0,0.102511504,230.6352,1,0,1,3435.528,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1914,12.857645184135976,1,0.165101585,87.7882,1,0,0,515.3292,38,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4632,8.85,0,0.053822086,183.8292,3,2,1,2554.0088,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
3997,8.185,0,0.046673494,48.4692,2,2,2,591.2304,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6329,16.25,0,0.087175137,98.341,1,0,1,1351.574,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3104,5.175,0,0.050808821,33.6874,2,2,0,70.5748,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4732,9.3,0,0.111220521,65.7826,1,0,1,968.739,26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7770,9.8,0,0.024432767,116.4492,2,1,1,2780.3808,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5010,13.65,1,0.031418984,99.27,3,2,1,2596.62,36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2248,7.5,0,0.036439878,175.3028,2,1,1,3010.7476,16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
4466,12.3,1,0.106492562,176.3396,2,0,1,1395.5168,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6822,9.0,0,0.065350715,175.437,2,0,1,3175.866,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4064,15.0,1,0.0268952,220.3456,2,1,1,1989.4104,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6507,15.85,0,0.07871426,37.2506,2,1,1,493.3578,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7740,12.857645184135976,0,0.116366304,158.363,2,2,3,4068.038,38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6470,13.0,1,0.083444376,195.8426,3,2,1,4152.5946,36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
7451,9.895,1,0.048860587,260.2278,2,2,2,4165.2448,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
712,13.8,0,0.162462044,55.893,2,2,0,226.372,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4921,17.75,0,0.098108957,240.9196,2,2,2,4579.3724,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3002,17.1,0,0.054514169,84.4566,2,1,1,591.8962,16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
733,4.785,0,0.092781435,119.7098,2,1,1,1807.647,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1907,7.895,1,0.061163967,59.2588,1,1,1,801.6232,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2715,12.857645184135976,0,0.03627089,85.9566,1,0,0,169.1132,38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
8036,12.857645184135976,0,0.02930277,256.1646,2,2,3,5926.2858,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1455,12.857645184135976,1,0.096730427,159.0262,2,2,3,5887.6694,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
4936,12.6,0,0.024331586,34.9874,2,1,1,529.311,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5535,12.15,1,0.132621594,190.1872,2,2,2,3781.744,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
7272,12.85,0,0.137441201,157.663,2,0,1,2659.871,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6687,9.5,1,0.048676324,187.7898,1,1,1,2057.9878,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
1158,19.2,0,0.035185588,181.3318,1,0,1,1443.4544,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
7172,6.235,0,0.118674359,261.691,1,0,1,3155.892,26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6718,11.5,0,0.020960615,133.2942,3,2,1,2649.884,36,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
7481,5.75,1,0.075287081,115.3176,2,0,1,572.588,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3747,18.2,1,0.066672058,248.1092,2,1,1,4233.1564,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
5856,12.65,0,0.047197936,114.1202,3,2,1,3488.1262,36,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
6387,12.857645184135976,1,0.097275777,223.9088,1,0,0,223.7088,38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
555,10.3,1,0.050353695,78.696,2,1,1,1757.712,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2304,17.35,0,0.055908268,99.8016,1,1,1,607.2096,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3070,7.05,0,0.08509812,108.2912,2,0,1,2293.0152,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
